BEV_DICHTH,OPP_WATER,AF_TREINST,AF_OVERST,AF_ZWEMB,AF_BIBLIO,P_SOCMINH,AV3_ARTSPR,AV1_SUPERM,AF_DAGLMD,AF_ZIEK_I,AF_POP,AV1_KDV,AV1_ONDBAS,AANTAL_HH,P_EENP_HH,P_HH_Z_K,P_HH_M_K,GEM_HH_GR,P_WEST_AL,P_N_W_AL,P_MAROKKO,P_ANT_ARU,P_SURINAM,P_TURKIJE,rail,residentials,parcs,recreational,forest,motor,road,agric,industrie,monu_dens,houses_before45,houses60_81,houses45_60,houses_after91,dom45_60,dom60_70,dom80_85,dom1900,ratiofree,ratiorow,ratioindustrie,ratiomeeting,horeca,score
7843,0,2.3,2.3,1.1,2.8,24,7,3.4,0.5,1.7,2.5,1.7,2.5,980,36,19,45,2.3,19,44,10,3,1,13,5899.355709,914.0507262,0,5000,303.3335648,393.6585933,2447.227562,64.98448601,2106.893128,0,1,0,0,0,0,0.279560803,0.026371181,1,0.109266943,0.246196404,0.041493776,0.011065007,0.023684469,4
5118,0,3,3,1.6,3.5,7,4.2,1,1.3,2.5,3.2,0.6,1.1,1470,27,32,41,2.3,17,10,3,1,1,3,5648.832475,86.33402188,0,5000,60.74326523,966.8944323,479.5522961,12.53652044,1521.280186,0,0.285714286,0.285714286,0.285714286,0.142857143,0,0.002466063,0.635707331,1,0.076372315,0.284009547,0.028639618,0.019093079,0.077159393,6
3244,0,2.3,2.3,1.4,2.7,14,3.3,0.9,0.3,2.2,3,0.2,1,985,47,25,28,1.9,18,19,8,1,1,5,5479.378429,212.6727895,87.4116109,3820.515415,0,521.5900375,1544.014632,11.38477884,1095.386694,0,0.5,0.5,0,0,0.007501987,0.452011637,0.011045792,1,0.113645458,0.020808323,0.028411365,0.024409764,0.106997816,6
865,1,2.6,2.6,1.3,3.1,3,2.9,1.1,0.6,2.3,3.2,0,1.1,290,14,44,43,2.6,12,4,0,0,0,1,3404.070988,0,47.08175184,3556.295066,141.0944708,5000,1475.444986,226.3029455,884.6937198,0,0.649484536,0.288659794,0,0.030927835,0.010245159,0.003771988,0.135287328,0.997646839,0.84516129,0.109677419,0.006451613,0.025806452,0.038870941,9
6674,0,2.5,2.5,1.8,2.7,25,7,1.8,0.7,2,2.3,0.5,2.1,835,36,21,43,2.4,19,49,13,3,1,16,8226.594767,0,66.97744971,5000,24.52712105,3615.26693,1799.387747,219.658427,1637.787087,0,0.06122449,0.326530612,0.102040816,0.346938776,0.149233675,0.497922406,0.070993321,1,0.445486518,0.208675264,0.033997655,0.012895662,0.030435,3
215,4,2.9,2.9,2.9,2.9,11,6.8,1.6,0.3,2.6,2.5,1,1.2,180,51,27,22,1.8,15,6,0,0,0,0,3422.168966,0,26.18652565,2826.768819,15.3214728,3682.804825,2152.955552,67.19997915,3155.042022,0.01,0.886597938,0.082474227,0.020618557,0.010309278,0.117125114,2.812359532,0.019415111,0.996398474,0.368794326,0.070921986,0.031914894,0.014184397,0.355085566,8
6173,0,3.1,3.1,2.7,3.3,10,5.5,1.3,1,2.6,2.9,0.2,1,350,29,33,37,2.3,20,21,7,1,1,5,8881.954419,805.8683162,0,5000,132.875055,3963.839521,1473.171383,15.44691559,3028.571665,0,0,0,0.5,0.25,0.018390896,11.4257838,0.890589966,0.997762864,0.062639821,0.15212528,0.044742729,0.008948546,0.002310668,5
3907,2,1.6,1.6,0.9,2.1,7,5.6,1.2,0.3,1.5,2.2,1.7,2.3,1690,34,30,36,2.2,14,8,2,0,0,2,3360.51123,0,241.9847573,2421.196931,246.6763511,3313.470036,273.3757494,397.6237125,2582.323112,0,0.114285714,0.742857143,0.02,0.074285714,0.237248047,0.069542845,0.056661071,0.990285411,0.249322493,0.368563686,0.040650407,0.008130081,0.000615865,7
1150,0,2.4,2.4,2.7,2.8,3,1.8,0,0.3,2.9,3.2,1.8,1.9,465,27,38,35,2.3,9,3,2,0,0,0,3364.857954,0,39.26462199,1852.029249,69.97525568,3304.341322,1107.656468,79.92802477,1767.545946,0,0.384615385,0.538461538,0,0.076923077,0.767102227,0.319459064,0.117308328,1.140605178,0.251629726,0.375488918,0.023468057,0.007822686,0.013090653,8
292,0,0.5,8.7,4.5,3.2,6,3.3,0.4,0.5,6.7,8.6,0.9,0.5,425,20,39,41,2.4,14,4,0,0,0,0,5733.265705,0,8.912843933,5000,74.24770834,5000,4301.479895,279.7565782,1056.977712,0.01,0.020547945,0.157534247,0.369863014,0.349315068,0.061465625,0.128453675,0.102753662,0.950355515,0.790697674,0.093023256,0.023255814,0.011627907,0.01503368,6
1422,0,3.5,7.9,2.3,0.8,3,8,0.7,0.7,5.4,8.1,0.4,1.1,375,17,35,48,2.6,13,4,1,1,0,0,71.41987178,212.3436162,0,5000,185.2337153,1957.154111,2578.546801,15.22191396,1178.674352,0,0,0,0,0,0.312732403,0.028921604,0.152330713,1.037095909,0.213592233,0.28802589,0,0,0.019530903,8
674,4,1.2,8.3,4.3,3.2,7,2.9,1,0.4,6.4,8,0.3,1,760,34,40,27,2,13,3,0,0,0,0,382.3411885,0,59.48365187,5000,26.22987832,776.0158483,1922.815109,263.4399019,437.0203326,0,0,0.561866126,0.004056795,0.002028398,0.031626563,0.075243667,0.013813389,0.980157554,0.483282675,0.142857143,0.003039514,0.012158055,0.062951731,7
1296,0,2,6.7,4.2,4.3,5,3,0,0.3,4.7,6.6,0,0.9,870,26,38,36,2.3,12,2,0,0,0,0,719.0236608,0,82.76567984,5000,244.2455386,366.679781,2360.082147,104.9925117,384.7445296,0,0,0,0,1,0.332363077,1.436162933,0.742199216,0.985347985,0.274725275,0.117216117,0,0,0.02926063,7
380,0,4.9,6.1,5.6,3.3,3,2.2,0,1.3,6.3,5.6,0,1,455,23,38,39,2.4,11,1,0,0,0,0,3805.240609,1005.156537,23.41956727,5000,110.6319029,2192.333336,4385.903501,0,2221.646301,0.02,0,0.666666667,0,0,0.152141258,0.488618752,0.105604226,0.975,0.409090909,0.240909091,0,0.009090909,0.00646893,8
1346,0,3.9,8.1,2.3,0.5,9,7.9,1,0.4,5.3,8.2,0,0.9,750,33,35,32,2.1,16,2,0,0,0,0,971.3183639,0,12.4055078,5000,173.3055262,2140.4146,2616.1908,117.9907914,1013.977813,0,0.346153846,0.166666667,0.08974359,0.333333333,0.210410792,0.124617875,0.045434614,0.961306868,0.119918699,0.205284553,0,0.022357724,0.043921973,7
1268,0,3.2,7.8,3.5,1.5,4,5.9,1.1,0.3,6.2,7.3,0.7,1,1555,25,37,38,2.3,13,1,0,0,0,0,2535.98159,0,58.10808314,5000,261.8263085,3276.521407,285.1330895,274.1505444,2365.240126,0,0.044811321,0.658018868,0.04009434,0.233490566,0.069884842,0.106326553,0.04000091,0.975398723,0.157248157,0.144963145,0.004914005,0.00982801,0.008316525,7
1333,0,6.6,7.6,6.7,1.2,4,1.3,1.1,0.8,5.5,7.1,0,0,395,18,37,45,2.5,15,1,0,0,0,0,310.5062424,216.0579714,71.53180911,5000,92.04933067,1566.523079,3094.8708,0,226.1953885,0,0,0,0,0,0.010643709,0.037846254,0.39506989,0.923310848,0.164772727,0.335227273,0,0.017045455,0.00644025,8
1119,0,9.9,10.9,9.8,0.5,6,1.7,0.9,0.4,8.6,10.4,0.9,0.9,1895,27,36,37,2.3,18,1,0,0,0,0,3794.761303,0,127.6265027,4167.51455,91.40257628,2659.721642,5000,457.7911121,374.6084958,0.04,0,0.289707751,0.27064803,0.274459975,0.082517884,0.692396112,0.676382858,0.968419493,0.112794613,0.13973064,0.021885522,0.008417508,0.009829856,7
1682,0,7.3,8.3,7.1,0.6,8,1.9,1.9,0.3,6,7.8,0.8,0.8,1260,43,34,22,1.9,14,2,0,0,0,0,700.3176429,0,6.79995581,5000,63.37283098,2210.753553,2455.953279,14.71866501,2823.596871,0.02,0.19266055,0.28440367,0.055045872,0.055045872,0.155001106,0.350920494,0.375931844,0.977896021,0.251798561,0.111510791,0,0.001798561,0.019554887,7
3054,0,7.1,8.1,6.6,0.6,5,1.4,1.2,0.7,5.4,7.6,0.9,0.9,705,24,40,36,2.3,16,2,0,0,0,0,10.14066888,227.1790845,14.51704972,5000,0,1435.890438,3198.402027,22.59877196,2468.791462,0,0,0,0,0,0.204954293,0.671702934,0.00819536,1,0.22741433,0.352024922,0.015576324,0.009345794,1,7
850,1,7.2,27.7,7.4,4.2,3,0,0,0.8,9.2,26.9,1,1,180,26,38,36,2.4,7,2,0,0,0,0,207.549733,4.371569829,0,4923.526522,168.3879535,4548.718611,915.7985493,71.45908284,798.0691749,0.04,0.5,0,0,0.25,0.114633891,0.23532283,0.098380394,1,0.526315789,0.070175439,0.210526316,0.052631579,0.864238003,7
3249,1,0.8,4.1,1.1,1.2,8,8.6,1.5,0.4,1.7,4.8,0.5,1.1,2615,37,34,29,2,14,5,1,0,0,0,111.5460597,98.21763083,42.6700303,2433.443175,0,4655.041613,155.5750601,99.20412916,142.1279947,0.09,0.4,0.4,0,0.2,0.449633098,0.261231289,0.750796854,0.913704637,0.219895288,0.109947644,0.041884817,0.010471204,0.712573038,7
1434,0,4.4,7.1,1.1,2.6,3,1.9,0,1.1,8.5,7.5,0.1,0.6,550,28,41,31,2.2,11,1,0,0,0,0,577.0852362,0,0,4111.933276,72.64196218,3199.276475,1004.660427,251.0538063,1141.443252,0.01,0.153846154,0.538461538,0.076923077,0.153846154,0.28270402,0.473289231,3.013612821,0.88938621,0.62037037,0.037037037,0.018518519,0,0.761698835,7
2030,0,5.4,6.6,0.9,1.6,4,2,0.1,0.3,8.7,7.2,1.1,1,925,30,37,33,2.2,14,2,1,0,0,0,634.0338583,0,27.5595457,4058.883972,79.0374762,3434.095814,766.6132542,190.0606733,1040.700599,0,0.14,0.68,0.04,0.06,0.064876562,0.317265966,0.133411562,0.961596993,0.23853211,0.224770642,0.02293578,0.009174312,0.023689165,7
3662,0,0.9,3.9,1.6,1,8,8.5,0.9,0.7,1.4,4.6,1,0.5,2090,43,31,26,1.9,15,6,2,0,0,1,1980.768176,0,98.0015778,624.7090826,91.42942215,4805.852839,1243.559871,348.7031626,887.0962976,0,0.048192771,0.734939759,0.096385542,0.060240964,0.228997577,0.197839784,0.001017974,0.992057587,0.292307692,0.111538462,0.05,0.011538462,0.016728482,6
2134,2,1.9,4,2.7,2,12,5.7,2,0.6,2.6,5.1,1.7,1.1,3630,35,29,37,2.2,18,11,6,0,0,2,6120.124004,0,66.92249053,2179.211837,126.4150227,5000,109.3802385,132.8717655,1982.539637,0,0.304347826,0.275362319,0.072463768,0.057971014,0.93771577,1.91353424,1.498512711,1,0.278145695,0.205298013,0.052980132,0.006622517,0.03438311,6
2511,5,1.9,6.3,1.6,2.4,11,7.8,1.5,0.5,3.8,7,1.8,2.7,2525,43,30,27,1.9,16,10,4,0,0,2,6755.420333,0,101.831326,3275.217135,12.72781335,5000,137.7777106,171.7402405,1371.487203,0,0.123595506,0.292134831,0.168539326,0.280898876,0.107206039,0.533066476,0.015954011,1,0.163346614,0.047808765,0.015936255,0.007968127,0.016699802,6
4518,0,1.4,5.4,0.8,1.4,11,8.4,2.4,0.4,2.9,6.1,2.5,3.6,2480,42,28,31,2,15,8,3,0,0,1,7543.490229,0,39.47543328,2307.749256,164.8625469,4595.442378,167.3918579,250.6376421,1189.951666,0,0.245901639,0.319672131,0.081967213,0.180327869,0.410376791,0.146308908,0.002516735,0.999078933,0.325242718,0.140776699,0.029126214,0.024271845,0.054033429,6
439,0,4.1,4.1,4.3,3,4,1.8,0,1.8,5.6,4.7,0,0.1,540,25,37,38,2.3,11,2,1,0,0,0,5799.62833,0,108.5991229,3414.108565,126.5743363,3961.05676,1678.78207,221.7461273,2120.035131,0,0.023076923,0.584615385,0.123076923,0.246153846,0.062849291,0.246278176,0.039609427,0.951931317,0.375838926,0.174496644,0.093959732,0,0.030072056,7
895,2,2.5,2.5,3.9,3.3,4,4.2,0,0.6,4.6,3.1,2,1,1125,27,38,36,2.3,12,1,0,0,0,0,4742.496765,0,20.63448667,4394.424999,74.68808347,2291.991509,3136.047165,134.0233756,1784.658043,0.03,0.285714286,0.571428571,0.142857143,0,0.133494094,0.09523716,0.150952663,0.952114793,0.387978142,0.174863388,0.103825137,0.010928962,0.044389742,7
444,0,3,3,4.4,3.8,3,4.1,0,1.9,3.8,3.9,1.5,0.8,590,24,41,35,2.3,11,1,0,0,0,0,4267.347527,0,98.19359116,3558.186581,106.3888308,3461.499395,3139.755307,27.95132992,2571.040932,0.06,0.692307692,0.153846154,0.307692308,0.153846154,3.105652085,0.703874292,0.456507006,0.837040345,0.44973545,0,0.005291005,0,0.042971844,8
2661,0,1.2,5,1,0.9,13,8.9,1.5,0.2,2.6,5.7,1.8,1.4,2305,47,28,25,1.9,18,9,3,0,0,1,2745.200367,0,172.8784393,1778.484673,167.7245737,4662.317866,2022.401554,192.5285818,349.7329546,0.11,0.036866359,0.262672811,0.078341014,0.520737327,0.39534677,0.094908338,0.046599863,0.989473684,0.268421053,0.247368421,0.073684211,0.021052632,0.120308013,6
1488,1,2.3,4,3.2,3.1,4,3.9,0.9,0.6,3.4,4,0.3,0.7,2110,26,40,34,2.2,13,2,1,0,0,0,2632.059593,0,61.91953374,1694.481319,74.46968801,5000,2111.289923,447.761605,623.2256519,0.01,0.451612903,0.290322581,0.193548387,0.064516129,0.249595595,0.146541076,0.049119797,0.973064515,0.466666667,0.107692308,0.01025641,0.015384615,0.067400986,7
898,5,7.9,7.9,4.1,2.8,5,2.7,0.3,1.1,9.3,8.5,0,1,835,28,36,36,2.3,11,2,0,0,0,0,3454.138433,0,33.46254729,3117.264547,112.0251408,3442.515194,2930.001346,58.42465083,2064.223535,0,0.658536585,0.12195122,0.073170732,0.170731707,0.13154,0.124511297,0.29077118,0.94429333,0.423076923,0.153846154,0.023076923,0,0.084831374,7
726,23,8.5,8.5,4.3,3,3,2.4,0.8,0.3,10.5,9.1,0,2,1065,29,38,33,2.2,10,1,0,0,1,0,6030.707367,80.18395812,0,2429.43152,20.33809753,5000,990.1733801,291.5231952,1890.296122,0.01,0.036363636,0.945454545,0.018181818,0,11.75110112,2.623275811,3.031580741,0.97740113,0.288135593,0.141242938,0.028248588,0.011299435,0.088431131,7
1636,0,5.7,5.7,2.2,0.5,6,2.7,2,0.4,7.7,6.3,0.8,1.8,1135,33,38,29,2.1,13,4,1,0,0,0,6717.860308,0,10.2432155,4276.054638,162.9643994,5000,1857.578548,65.43700864,1941.097259,0.03,0.12962963,0.092592593,0,0.777777778,0.435650265,1.764938658,0.213027016,0.967323328,0.554285714,0.074285714,0.022857143,0.028571429,0.011243058,7
3107,0,5.6,5.7,1.5,1.1,7,2.2,1.8,0.7,7.8,6.3,1.1,1.4,1175,20,28,52,2.6,9,4,0,0,0,0,9660.635062,0,84.22873405,4356.217251,121.8829998,5000,4613.187589,254.4798548,5000,0,0.068181818,0.568181818,0.022727273,0.340909091,0.008061988,0.00620798,0.001483352,1,0.315270936,0.256157635,0.009852217,0.019704433,0.022610228,7
4867,0,2,2,1,0.7,16,7.6,0.3,0.3,3.9,0.9,1,2.4,1225,46,26,28,1.9,23,10,3,1,0,1,8223.986679,0,84.33585314,4389.546623,22.84832327,5000,3251.506183,33.74553164,4016.303062,0,0,0.818181818,0,0.181818182,0.179870204,0.048951439,0.018970504,0.99128269,0.606475716,0,0.095267746,0.02988792,0.032803028,6
4099,0,2.1,2.1,1.5,0.7,15,7.1,1.1,0.6,3.9,1.1,1,2.9,1120,50,27,23,1.7,22,8,2,0,1,0,9403.129956,198.848205,13.35040336,5000,157.1357032,5000,4967.587642,4.212213075,5000,0.01,1,0,0,0,0.061673406,0.496868233,0.019406861,0.999601567,0.061497326,0,0.026737968,0.016042781,0.009825159,5
4251,0,2.8,2.8,1.1,1.3,18,5.2,0.2,0.3,4.6,1.7,0.8,1.2,730,40,26,34,2.1,20,15,7,0,0,0,7797.457869,0,193.0488221,880.7377352,167.9917668,5000,3991.306364,152.9562399,2143.930785,0.01,0.186046512,0.325581395,0.100775194,0.302325581,0.085878623,0.207875488,0.065245817,1.030300735,0.320855615,0,0.048128342,0.016042781,0.087170721,5
4163,0,3.3,3.3,2.3,1.9,7,3.5,0.8,0.8,5.1,2.3,0.2,1.7,2670,26,31,44,2.4,16,5,1,0,0,0,9068.386225,932.7968444,15.5315715,2058.416545,48.75620361,5000,4310.676283,254.3291467,3239.2439,0,0.533333333,0.466666667,0,0,0,0.006787402,0.014185981,0.996543006,0.433566434,0,0.06993007,0.020979021,0.156032877,6
1991,2,2,2,2.9,1.5,5,7.9,1.1,1,2.7,1.9,0.4,1.6,1585,39,39,23,2,15,1,0,0,0,0,7778.007989,0,51.57909848,1480.122851,111.2160937,5000,1699.544831,235.822615,266.9699639,0,0.26984127,0.238095238,0.063492063,0.079365079,0.335249795,0.080239075,1.720575222,0.950326249,0.453703704,0.055555556,0.018518519,0.009259259,0.010932777,9
4222,0,1.2,1.2,1.2,1.5,10,9.5,0.8,0.4,3.5,1.1,1.2,1.6,1665,38,30,32,2.1,15,5,2,0,1,0,8142.89253,6.5996889,0,785.628831,70.56838589,5000,2775.385693,242.1696428,1451.120775,0,0.523809524,0.238095238,0,0.19047619,0.226631909,0.213329026,0.172624557,0.971390204,0.065652522,0.004803843,0.134907926,0.003602882,0.055900312,7
5515,0,1.6,1.6,1,0.8,9,8.7,0.4,0.5,3.6,0.5,1.2,2.2,1730,46,27,28,1.9,17,6,1,0,0,0,4699.421401,0,201.7136897,209.8409872,110.9311097,5000,114.1698657,436.6943513,725.0351997,0,0.342931937,0.12565445,0.141361257,0.314136126,0.299966017,0.065268295,0.03202116,1,0.171779141,0,0.021472393,0.006134969,0.059442709,7
3482,0,0.7,0.7,2,0.9,14,9.5,3.6,0.1,2.7,0.9,0.3,2.8,1850,66,24,10,1.5,18,5,1,0,0,0,5397.967555,469.2560068,118.3241812,5000,55.50883623,5000,422.3147466,0,5000,0.19,0,0,0,0,0.071111767,0.021942567,0.015462082,0.799038462,0.067307692,0,0.076923077,0.023076923,0.009366783,7
2672,0,2,2,3.1,2.6,17,6.2,1,0.9,1,2.9,0,1.3,855,40,31,29,2,17,11,6,0,0,0,7026.938709,0,53.27148241,5000,30.8504756,5000,728.8836285,92.49716717,5000,0,0.4,0,0.3,0,0.21890446,0.558891855,0.002282242,0.936023722,0.206266319,0.187989556,0.018276762,0.01305483,0.012632276,5
3218,1,1.7,1.7,3.1,2.2,7,7.5,1,0.6,1.6,2.2,0.1,3.1,1880,34,32,33,2.2,15,5,2,0,0,0,7272.51433,24.09589287,65.87852269,5000,11.3508573,5000,7.596565583,0,5000,0,0.416666667,0.25,0.333333333,0,0.199954053,0.186193879,0.021176861,0.988346389,0.27388535,0.114649682,0.006369427,0.003184713,0.779124526,7
3664,0,1.4,1.4,2.4,2.3,11,7.5,1.1,0.7,3.9,2,1.7,1.5,2580,38,27,35,2.1,16,9,2,1,0,1,739.2865758,0,20.82236152,3024.789993,354.0289171,2889.450503,802.7386504,280.1241943,1041.890663,0,0.125,0.875,0,0,0.0315049,0.081719193,0.162834947,1,0.175883953,0.026291931,0.011786038,0.006346328,0.402378359,6
816,10,10.7,14.8,3.1,0.6,5,1.2,0.9,0.5,14.1,24.3,1.8,0.9,1115,28,31,41,2.4,9,1,0,0,0,0,3610.055724,0,155.6766156,5000,92.00370952,5000,3906.731425,554.8367383,458.3945564,0,0,0.693602694,0,0.306397306,0.269648479,0.158523341,0.022698716,1,0.480446927,0.055865922,0.011173184,0.039106145,0.317589754,7
2468,0,11.1,12.4,0.6,0.9,5,2.3,2.1,0.6,12.8,21.1,2,1.7,4470,30,35,36,2.3,6,3,0,0,0,0,3477.5541,0,113.5842894,5000,169.2459947,5000,4287.370671,790.3710456,163.825678,0,0.107344633,0.107344633,0.395480226,0.293785311,0.09306608,0.098582288,0.042577933,0.99321267,0.438914027,0.126696833,0.018099548,0.004524887,0.093257922,8
1965,12,5.7,7.6,3.7,1,3,1,0.8,1.3,6.9,8.7,0.3,0.1,415,29,43,29,2.2,11,2,1,0,0,0,602.1954372,1511.756931,8.209250318,5000,346.7351754,1653.277859,425.2119438,667.8048412,0,0.15,0,0,0,1,0.11766417,0.082914367,0.123798676,0.940259937,0.28358209,0.278606965,0.004975124,0.009950249,0.066747049,8
1129,0,4.9,6.6,3.2,0.5,5,3.2,0.7,0.4,6.1,7.7,2,1,1120,28,38,35,2.2,12,2,1,0,0,0,542.0698675,326.4869843,79.06506082,5000,147.8003292,1817.862836,2066.612611,711.2388855,0,0.01,0.076923077,0.230769231,0.025641026,0.41025641,0.188551251,0.067578604,0.009695705,1.000019712,0.217898833,0.128404669,0.011673152,0.003891051,0.026305417,6
2125,17,1.4,10.4,2.8,0.7,4,7,1.5,0.5,8,11.1,0.9,3.4,3110,24,37,39,2.3,10,2,0,0,0,0,887.7875609,1736.789489,0,5000,117.682035,272.6678952,2101.902592,311.3214268,0,0,0,0.357142857,0,0.428571429,0.266329023,0.05106667,1.019210296,1,0.241758242,0.197802198,0.010989011,0.029304029,0.006192026,7
2267,11,6.7,7.3,4.7,1.9,7,1.6,0,0.4,7.3,8.3,1,1,900,29,35,36,2.2,12,1,0,0,0,0,121.2406886,0,31.27518447,5000,97.12611545,1953.706617,2013.797436,1149.892891,63.29118069,0.01,0.448979592,0.102040816,0.081632653,0.326530612,0.03323148,0.071834908,0.115758339,0.993421053,0.279605263,0,0,0,0.010073384,7
1469,1,2.4,9.7,1.3,0.7,7,6.4,0.9,0.4,7.4,10.6,1,0.1,1170,30,38,33,2.1,12,5,3,0,0,0,211.2344613,0,36.70322661,4798.402208,147.1192953,2036.710076,2337.686516,1202.315218,235.9673538,0,0.161290323,0.387096774,0.35483871,0.032258065,0.627717302,0.165836093,0.013027571,1,0.070175439,0.249122807,0.010526316,0.010526316,0.014384439,6
2012,2,3.3,9,0.6,0.6,9,5.8,1.8,0.4,6.7,9.9,1.1,0.8,1035,38,35,27,2,14,5,2,0,0,0,2372.052965,397.2556714,87.03637339,3510.981654,0,1002.989096,172.7728689,87.03637339,1613.98939,0,1,0,0,0,0.118405388,0.336519359,0.014489583,1,0.326086957,0.102173913,0.002173913,0.010869565,0.286318842,6
1678,39,3.5,9.3,1.2,0.9,5,5.7,2.2,0.3,7.2,10.2,0.4,1,1455,31,40,29,2.1,10,2,0,0,0,0,1863.082638,0,42.6056304,4971.928301,76.34838698,2545.176598,2988.212465,357.9454453,3430.711792,0,0.086330935,0.827338129,0.050359712,0.028776978,0.205284164,0.200643679,0.118504571,0.949569279,0.157407407,0.042328042,0.003968254,0.009259259,0.062311882,8
2110,0,4.2,8.4,1.1,1.5,5,5,1.7,0.7,6.3,9.4,1,1.1,1200,23,39,38,2.3,12,3,1,0,0,0,363.071915,0,80.21522744,4296.339752,141.8094177,1107.710371,4085.192172,134.9933685,2516.65178,0,0.058659218,0.318435754,0.075418994,0.407821229,3.312330615,0.247175897,0.046177991,1,0.201413428,0.286219081,0.007067138,0.021201413,0.01626541,6
455,0,12.8,15.2,9.1,2.4,8,2.1,0,2.4,12.4,14.6,0,0,340,32,37,31,2.1,35,2,0,0,0,0,413.6565334,853.6075725,7.44296482,5000,381.4000648,444.8775075,942.9136042,490.0174863,0,0.01,0,0,0,0,0.101198127,0.10759341,0.029445269,0.990783746,0.114114114,0.168168168,0.015015015,0.021021021,0.045989112,6
2732,0,15.2,17.5,11.3,0.9,16,3,2.4,0.5,14.8,17,1.1,1.1,3705,44,32,24,1.9,51,5,0,0,0,1,540.2211848,0,123.5010876,4122.1301,215.884721,2420.707391,3069.151444,956.3753458,1283.109872,0.1,0,0,0,0.165697674,0.138156967,0.163937552,0.280717193,0.993668475,0.04539559,0.088197147,0.014267185,0.007782101,0.32713281,6
1289,0,2.7,8.5,2.1,1.5,4,4.3,0,1.9,8.6,9.4,0,1,380,22,36,42,2.4,9,1,0,0,0,0,1031.575592,1023.664078,54.2361234,5000,0,5000,588.6239919,340.3101716,4897.195382,0,0,0.811965812,0,0,0.057520871,0.191703809,0.072073791,0.942009532,0.485981308,0.121495327,0.018691589,0.009345794,0.300025359,8
224,0,3.4,9.6,2.9,2.4,7,2.5,0,2.4,9.4,10.9,0,0.9,480,30,37,32,2.2,10,2,0,0,0,0,169.0023629,0,0,5000,7.622975275,5000,1567.290007,202.6904414,4686.601429,0.01,0.333333333,0,0.533333333,0,0.082954048,0.175765275,0.503317822,0.95,0.55,0.075,0,0,0.023502997,8
638,2,2.3,6.7,3.6,0.8,4,1.1,0.8,0.6,6.8,7.6,0.6,0.7,1375,26,34,40,2.4,10,1,0,0,0,0,228.3229818,0,35.81021637,5000,37.92938639,5000,4370.097891,257.2605089,2188.943961,0.01,0.040816327,0.530612245,0,0.244897959,0.177152309,0.365354391,0.00982175,0.996551042,0.373015873,0.158730159,0.03968254,0.047619048,0.023660485,7
826,2,0.7,9.9,4,2.5,4,1.4,0,0.5,9.9,9.9,0,0.9,510,28,38,34,2.2,10,1,0,0,0,0,1161.783279,238.495372,110.061304,3011.761697,196.0830705,3206.612618,274.0115388,0,1176.360618,0,0,0,0,0,0.110491886,0.107187273,0.199111238,0.533797168,0,0,0,0,0.028191085,8
949,1,0.4,8.1,2.8,2.2,6,2.3,0,1.9,8.4,8.8,0,1,470,40,33,27,2,10,2,0,0,0,0,697.8437353,0,63.47504065,1598.373372,69.75367465,1594.89557,60.58176586,580.1704979,511.7342214,0,0,0,0,0,0.02276022,0.038580115,0.012870924,0.452276016,0,0,0,0,0.062201858,7
425,1,1.1,7.8,3.6,2.3,6,1.6,0,2,8.1,8.1,0,0.2,135,31,41,28,2.2,14,3,0,0,1,1,1346.846319,0,87.10176883,1002.96783,92.20006835,2034.845245,190.248692,446.9458619,830.1439267,0.01,0,0,0,0,0.002059494,0.001832673,0,0.498966266,0,0,0,0,0.062388027,7
1594,2,0.9,10,1,1.6,11,4,1.1,0.5,10.3,10.7,0.5,1.9,920,42,35,23,1.9,12,3,0,0,0,1,552.4196105,0,11.15510956,2018.156835,301.594519,3682.419122,523.0082646,611.3063421,855.1689987,0.02,0,0,0,0,0.102154464,0.649154954,0.85101349,0.994056062,0.226277372,0.102189781,0.058394161,0.010948905,0.021435858,7
1592,0,0.7,10.7,1.4,1.6,11,4.2,1,0.7,11,11.4,1,2.1,600,31,27,42,2.3,14,5,0,0,0,0,1599.321742,535.9483131,0,3074.976669,133.3895854,4060.191937,573.9121929,1.482594973,1677.808226,0,0,0,0,0,0.543953256,0.229180689,0.056014433,0.989431651,0.35443038,0.208860759,0.012658228,0.012658228,0.006960683,6
1659,5,1,10.8,0.9,0.7,11,4.1,2,0.4,10.9,11.5,0.1,1,2145,47,30,23,1.8,14,4,0,0,0,1,316.6288111,336.8593637,237.6320546,3418.156026,210.1928566,3107.56202,151.2768248,33.87467399,335.8040027,0,0,0,0,0,0.522366537,0.15854621,0.574160671,0.358741372,0,0,0,0,0.013367557,7
1924,13,1.5,5.3,0.9,1.8,5,4.9,1,0.5,4.2,5.6,1.6,1.3,715,26,37,36,2.3,17,8,4,0,0,2,544.9885002,0,29.27562534,1516.765947,57.2705361,448.179877,2906.91318,2.847525053,248.9983106,0.04,0.461538462,0.076923077,0,0.076923077,0.083331006,0.330937998,0.013355306,0.967265506,0.114754098,0.029508197,0.018579235,0.001092896,0.018232421,8
4505,0,0.9,5.1,0.4,1.6,15,4.1,1.2,0.6,3.9,5.4,2,1.3,940,40,28,32,2.1,15,20,12,1,0,4,1491.685719,604.3045818,17.39829435,3557.85212,284.2797487,460.589766,3865.03533,72.90232201,1259.334049,0,0,0,1,0,0.019551283,0.386555855,0.000370315,1.000491588,0.273043478,0.076521739,0.03826087,0.013913043,0.075679439,5
